position,CM
minutes,42.0
passes_completed,23.0
passes,34.0
dribbles_completed,1.0
dribbles,2.0
passes_completed_short,14.0
passes_short,15.0
passes_completed_medium,5.0
passes_medium,10.0
passes_completed_long,2.0
passes_long,6.0
passes_total_distance,315.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,5.0
passes_switches,2.0
crosses,2.0
corner_kicks,2.0
passes_intercepted,1.0
passes_blocked,2.0
dispossessed,1.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,1.0
sca,3.0
gca,0.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,1.0
passes_into_penalty_area,1.0
progressive_passes,2.0
carry_progressive_distance,119.0
assisted_shots,1.0
fouled,0.0
pens_won,0.0
tackles,1.0
interceptions,0.0
blocks,2.0
tackles_won,1.0
dribble_tackles,0.0
dribbles_vs,2.0
pressures,13.0
pressure_regains,4.0
clearances,1.0
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,8.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
