position,CM
minutes,815.0
passes_completed,383.0
passes,424.0
dribbles_completed,12.0
dribbles,17.0
passes_completed_short,183.0
passes_short,199.0
passes_completed_medium,162.0
passes_medium,175.0
passes_completed_long,30.0
passes_long,40.0
passes_total_distance,6425.0
passes_free_kicks,16.0
through_balls,2.0
passes_pressure,70.0
passes_switches,2.0
crosses,7.0
corner_kicks,1.0
passes_intercepted,5.0
passes_blocked,5.0
dispossessed,9.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,12.0
shots_on_target,2.0
sca,23.0
gca,0.0
xg,0.5
crosses_into_penalty_area,0.0
passes_into_final_third,53.0
passes_into_penalty_area,9.0
progressive_passes,44.0
carry_progressive_distance,827.0
assisted_shots,10.0
fouled,13.0
pens_won,0.0
tackles,22.0
interceptions,8.0
blocks,16.0
tackles_won,15.0
dribble_tackles,10.0
dribbles_vs,25.0
pressures,214.0
pressure_regains,59.0
clearances,9.0
errors,0.0
aerials_won,6.0
aerials_lost,11.0
ball_recoveries,89.0
pens_conceded,0.0
fouls,14.0
cards_yellow_red,0.0
