position,LB
minutes,1928.0
passes_completed,714.0
passes,971.0
dribbles_completed,30.0
dribbles,57.0
passes_completed_short,360.0
passes_short,411.0
passes_completed_medium,282.0
passes_medium,369.0
passes_completed_long,62.0
passes_long,139.0
passes_total_distance,12176.0
passes_free_kicks,6.0
through_balls,0.0
passes_pressure,158.0
passes_switches,16.0
crosses,68.0
corner_kicks,0.0
passes_intercepted,20.0
passes_blocked,50.0
dispossessed,23.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,19.0
shots_on_target,5.0
sca,43.0
gca,4.0
xg,2.1
crosses_into_penalty_area,10.0
passes_into_final_third,50.0
passes_into_penalty_area,15.0
progressive_passes,72.0
carry_progressive_distance,3853.0
assisted_shots,24.0
fouled,12.0
pens_won,0.0
tackles,46.0
interceptions,17.0
blocks,23.0
tackles_won,26.0
dribble_tackles,15.0
dribbles_vs,56.0
pressures,325.0
pressure_regains,96.0
clearances,40.0
errors,2.0
aerials_won,16.0
aerials_lost,17.0
ball_recoveries,173.0
pens_conceded,1.0
fouls,26.0
cards_yellow_red,0.0
