position,WB
minutes,1056.0
passes_completed,534.0
passes,635.0
dribbles_completed,9.0
dribbles,16.0
passes_completed_short,237.0
passes_short,259.0
passes_completed_medium,234.0
passes_medium,270.0
passes_completed_long,60.0
passes_long,83.0
passes_total_distance,9829.0
passes_free_kicks,6.0
through_balls,0.0
passes_pressure,86.0
passes_switches,17.0
crosses,36.0
corner_kicks,1.0
passes_intercepted,5.0
passes_blocked,24.0
dispossessed,8.0
goals,2.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,14.0
shots_on_target,5.0
sca,31.0
gca,5.0
xg,1.2
crosses_into_penalty_area,10.0
passes_into_final_third,15.0
passes_into_penalty_area,18.0
progressive_passes,36.0
carry_progressive_distance,2561.0
assisted_shots,11.0
fouled,15.0
pens_won,1.0
tackles,17.0
interceptions,7.0
blocks,18.0
tackles_won,9.0
dribble_tackles,7.0
dribbles_vs,19.0
pressures,126.0
pressure_regains,33.0
clearances,23.0
errors,2.0
aerials_won,2.0
aerials_lost,9.0
ball_recoveries,98.0
pens_conceded,0.0
fouls,13.0
cards_yellow_red,0.0
