position,WB
minutes,579.0
passes_completed,216.0
passes,317.0
dribbles_completed,7.0
dribbles,13.0
passes_completed_short,88.0
passes_short,111.0
passes_completed_medium,96.0
passes_medium,120.0
passes_completed_long,28.0
passes_long,68.0
passes_total_distance,3960.0
passes_free_kicks,6.0
through_balls,0.0
passes_pressure,59.0
passes_switches,14.0
crosses,37.0
corner_kicks,9.0
passes_intercepted,7.0
passes_blocked,21.0
dispossessed,7.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,1.0
sca,17.0
gca,0.0
xg,0.1
crosses_into_penalty_area,11.0
passes_into_final_third,7.0
passes_into_penalty_area,14.0
progressive_passes,21.0
carry_progressive_distance,820.0
assisted_shots,9.0
fouled,4.0
pens_won,0.0
tackles,8.0
interceptions,8.0
blocks,13.0
tackles_won,5.0
dribble_tackles,5.0
dribbles_vs,14.0
pressures,85.0
pressure_regains,22.0
clearances,7.0
errors,0.0
aerials_won,3.0
aerials_lost,2.0
ball_recoveries,51.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
