position,GK
minutes,2340.0
passes_completed,623.0
passes,884.0
dribbles_completed,1.0
dribbles,1.0
passes_completed_short,125.0
passes_short,125.0
passes_completed_medium,218.0
passes_medium,224.0
passes_completed_long,278.0
passes_long,532.0
passes_total_distance,20114.0
passes_free_kicks,81.0
through_balls,0.0
passes_pressure,86.0
passes_switches,11.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,2.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,4.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,6.0
passes_into_penalty_area,0.0
progressive_passes,0.0
carry_progressive_distance,1188.0
assisted_shots,1.0
fouled,5.0
pens_won,0.0
tackles,1.0
interceptions,0.0
blocks,0.0
tackles_won,0.0
dribble_tackles,1.0
dribbles_vs,4.0
pressures,8.0
pressure_regains,1.0
clearances,1.0
errors,0.0
aerials_won,0.0
aerials_lost,1.0
ball_recoveries,127.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
