position,LW
minutes,58
passes_completed,20
passes,27
dribbles_completed,2
dribbles,2
passes_completed_short,8
passes_short,9
passes_completed_medium,9
passes_medium,12
passes_completed_long,3
passes_long,6
passes_total_distance,368
passes_free_kicks,1
through_balls,0
passes_pressure,4
passes_switches,2
crosses,2
corner_kicks,0
passes_intercepted,0
passes_blocked,0
dispossessed,1
goals,0
assists,1
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,6
gca,1
xg,0.0
crosses_into_penalty_area,1
passes_into_final_third,1
passes_into_penalty_area,2
progressive_passes,3
carry_progressive_distance,55
assisted_shots,3
fouled,2
pens_won,0
tackles,0
interceptions,0
blocks,0
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,2
pressure_regains,0
clearances,2
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,5
pens_conceded,0
fouls,0
cards_yellow_red,0
