position,RB
minutes,225.0
passes_completed,88.0
passes,127.0
dribbles_completed,3.0
dribbles,4.0
passes_completed_short,36.0
passes_short,45.0
passes_completed_medium,39.0
passes_medium,50.0
passes_completed_long,9.0
passes_long,26.0
passes_total_distance,1591.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,13.0
passes_switches,0.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,4.0
dispossessed,5.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,1.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,15.0
passes_into_penalty_area,2.0
progressive_passes,9.0
carry_progressive_distance,200.0
assisted_shots,1.0
fouled,2.0
pens_won,0.0
tackles,9.0
interceptions,2.0
blocks,8.0
tackles_won,5.0
dribble_tackles,2.0
dribbles_vs,3.0
pressures,35.0
pressure_regains,7.0
clearances,5.0
errors,0.0
aerials_won,3.0
aerials_lost,0.0
ball_recoveries,19.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
