position,FW
minutes,551.0
passes_completed,133.0
passes,181.0
dribbles_completed,12.0
dribbles,16.0
passes_completed_short,77.0
passes_short,94.0
passes_completed_medium,34.0
passes_medium,44.0
passes_completed_long,15.0
passes_long,29.0
passes_total_distance,2283.0
passes_free_kicks,5.0
through_balls,1.0
passes_pressure,44.0
passes_switches,10.0
crosses,8.0
corner_kicks,8.0
passes_intercepted,2.0
passes_blocked,10.0
dispossessed,20.0
goals,2.0
assists,2.0
pens_made,0.0
pens_att,1.0
shots_total,22.0
shots_on_target,8.0
sca,33.0
gca,3.0
xg,2.6
crosses_into_penalty_area,0.0
passes_into_final_third,11.0
passes_into_penalty_area,1.0
progressive_passes,11.0
carry_progressive_distance,747.0
assisted_shots,15.0
fouled,8.0
pens_won,0.0
tackles,9.0
interceptions,2.0
blocks,7.0
tackles_won,3.0
dribble_tackles,3.0
dribbles_vs,9.0
pressures,136.0
pressure_regains,30.0
clearances,7.0
errors,1.0
aerials_won,9.0
aerials_lost,14.0
ball_recoveries,29.0
pens_conceded,0.0
fouls,10.0
cards_yellow_red,0.0
