position,CM
minutes,2721.0
passes_completed,1758.0
passes,2021.0
dribbles_completed,12.0
dribbles,19.0
passes_completed_short,741.0
passes_short,812.0
passes_completed_medium,802.0
passes_medium,876.0
passes_completed_long,199.0
passes_long,287.0
passes_total_distance,32673.0
passes_free_kicks,41.0
through_balls,3.0
passes_pressure,279.0
passes_switches,54.0
crosses,14.0
corner_kicks,0.0
passes_intercepted,19.0
passes_blocked,37.0
dispossessed,19.0
goals,2.0
assists,5.0
pens_made,0.0
pens_att,0.0
shots_total,31.0
shots_on_target,6.0
sca,64.0
gca,10.0
xg,1.2
crosses_into_penalty_area,5.0
passes_into_final_third,175.0
passes_into_penalty_area,24.0
progressive_passes,173.0
carry_progressive_distance,3808.0
assisted_shots,30.0
fouled,20.0
pens_won,0.0
tackles,75.0
interceptions,28.0
blocks,52.0
tackles_won,49.0
dribble_tackles,36.0
dribbles_vs,97.0
pressures,653.0
pressure_regains,201.0
clearances,59.0
errors,1.0
aerials_won,42.0
aerials_lost,35.0
ball_recoveries,356.0
pens_conceded,2.0
fouls,59.0
cards_yellow_red,0.0
