position,AM
minutes,559.0
passes_completed,244.0
passes,320.0
dribbles_completed,25.0
dribbles,34.0
passes_completed_short,91.0
passes_short,109.0
passes_completed_medium,108.0
passes_medium,128.0
passes_completed_long,43.0
passes_long,73.0
passes_total_distance,4951.0
passes_free_kicks,5.0
through_balls,3.0
passes_pressure,80.0
passes_switches,16.0
crosses,12.0
corner_kicks,23.0
passes_intercepted,8.0
passes_blocked,10.0
dispossessed,18.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,25.0
shots_on_target,9.0
sca,42.0
gca,3.0
xg,0.9999999999999999
crosses_into_penalty_area,3.0
passes_into_final_third,23.0
passes_into_penalty_area,12.0
progressive_passes,36.0
carry_progressive_distance,944.0
assisted_shots,17.0
fouled,20.0
pens_won,0.0
tackles,5.0
interceptions,2.0
blocks,6.0
tackles_won,4.0
dribble_tackles,3.0
dribbles_vs,12.0
pressures,106.0
pressure_regains,24.0
clearances,4.0
errors,0.0
aerials_won,5.0
aerials_lost,9.0
ball_recoveries,46.0
pens_conceded,0.0
fouls,14.0
cards_yellow_red,1.0
