position,WB
minutes,90
passes_completed,11
passes,20
dribbles_completed,0
dribbles,1
passes_completed_short,7
passes_short,10
passes_completed_medium,3
passes_medium,6
passes_completed_long,0
passes_long,1
passes_total_distance,141
passes_free_kicks,1
through_balls,0
passes_pressure,6
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,2
dispossessed,1
goals,1
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,1
sca,0
gca,0
xg,0.2
crosses_into_penalty_area,0
passes_into_final_third,1
passes_into_penalty_area,0
progressive_passes,1
carry_progressive_distance,14
assisted_shots,0
fouled,1
pens_won,0
tackles,3
interceptions,0
blocks,3
tackles_won,1
dribble_tackles,1
dribbles_vs,4
pressures,17
pressure_regains,4
clearances,2
errors,0
aerials_won,4
aerials_lost,3
ball_recoveries,6
pens_conceded,0
fouls,2
cards_yellow_red,0
