position,WB
minutes,2114.0
passes_completed,572.0
passes,790.0
dribbles_completed,63.0
dribbles,103.0
passes_completed_short,344.0
passes_short,418.0
passes_completed_medium,142.0
passes_medium,207.0
passes_completed_long,58.0
passes_long,96.0
passes_total_distance,8788.0
passes_free_kicks,6.0
through_balls,4.0
passes_pressure,233.0
passes_switches,18.0
crosses,36.0
corner_kicks,5.0
passes_intercepted,22.0
passes_blocked,36.0
dispossessed,37.0
goals,2.0
assists,5.0
pens_made,0.0
pens_att,0.0
shots_total,27.0
shots_on_target,9.0
sca,69.0
gca,14.0
xg,3.4000000000000004
crosses_into_penalty_area,1.0
passes_into_final_third,53.0
passes_into_penalty_area,28.0
progressive_passes,83.0
carry_progressive_distance,3946.0
assisted_shots,31.0
fouled,79.0
pens_won,3.0
tackles,19.0
interceptions,10.0
blocks,32.0
tackles_won,12.0
dribble_tackles,2.0
dribbles_vs,15.0
pressures,365.0
pressure_regains,103.0
clearances,13.0
errors,0.0
aerials_won,33.0
aerials_lost,41.0
ball_recoveries,156.0
pens_conceded,0.0
fouls,33.0
cards_yellow_red,0.0
