position,CM
minutes,723.0
passes_completed,422.0
passes,515.0
dribbles_completed,13.0
dribbles,21.0
passes_completed_short,194.0
passes_short,209.0
passes_completed_medium,161.0
passes_medium,185.0
passes_completed_long,51.0
passes_long,95.0
passes_total_distance,7644.0
passes_free_kicks,16.0
through_balls,3.0
passes_pressure,82.0
passes_switches,22.0
crosses,26.0
corner_kicks,40.0
passes_intercepted,4.0
passes_blocked,17.0
dispossessed,14.0
goals,3.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,29.0
shots_on_target,10.0
sca,42.0
gca,7.0
xg,1.6
crosses_into_penalty_area,2.0
passes_into_final_third,37.0
passes_into_penalty_area,17.0
progressive_passes,51.0
carry_progressive_distance,1222.0
assisted_shots,15.0
fouled,14.0
pens_won,1.0
tackles,15.0
interceptions,4.0
blocks,18.0
tackles_won,11.0
dribble_tackles,7.0
dribbles_vs,26.0
pressures,181.0
pressure_regains,51.0
clearances,3.0
errors,0.0
aerials_won,3.0
aerials_lost,4.0
ball_recoveries,67.0
pens_conceded,0.0
fouls,14.0
cards_yellow_red,0.0
