position,FW
minutes,838.0
passes_completed,120.0
passes,169.0
dribbles_completed,7.0
dribbles,13.0
passes_completed_short,74.0
passes_short,90.0
passes_completed_medium,36.0
passes_medium,50.0
passes_completed_long,6.0
passes_long,16.0
passes_total_distance,1694.0
passes_free_kicks,0.0
through_balls,2.0
passes_pressure,49.0
passes_switches,1.0
crosses,8.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,6.0
dispossessed,11.0
goals,4.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,22.0
shots_on_target,12.0
sca,18.0
gca,3.0
xg,3.9000000000000004
crosses_into_penalty_area,1.0
passes_into_final_third,2.0
passes_into_penalty_area,8.0
progressive_passes,8.0
carry_progressive_distance,496.0
assisted_shots,7.0
fouled,10.0
pens_won,1.0
tackles,8.0
interceptions,3.0
blocks,9.0
tackles_won,6.0
dribble_tackles,0.0
dribbles_vs,15.0
pressures,224.0
pressure_regains,49.0
clearances,5.0
errors,0.0
aerials_won,10.0
aerials_lost,36.0
ball_recoveries,37.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,0.0
