position,DM
minutes,2234.0
passes_completed,1737.0
passes,1978.0
dribbles_completed,16.0
dribbles,22.0
passes_completed_short,859.0
passes_short,907.0
passes_completed_medium,633.0
passes_medium,698.0
passes_completed_long,201.0
passes_long,301.0
passes_total_distance,30566.0
passes_free_kicks,113.0
through_balls,5.0
passes_pressure,260.0
passes_switches,77.0
crosses,25.0
corner_kicks,70.0
passes_intercepted,19.0
passes_blocked,34.0
dispossessed,15.0
goals,3.0
assists,6.0
pens_made,0.0
pens_att,0.0
shots_total,20.0
shots_on_target,4.0
sca,97.0
gca,10.0
xg,1.0
crosses_into_penalty_area,2.0
passes_into_final_third,204.0
passes_into_penalty_area,22.0
progressive_passes,160.0
carry_progressive_distance,2564.0
assisted_shots,49.0
fouled,24.0
pens_won,1.0
tackles,45.0
interceptions,27.0
blocks,37.0
tackles_won,26.0
dribble_tackles,15.0
dribbles_vs,55.0
pressures,377.0
pressure_regains,108.0
clearances,30.0
errors,3.0
aerials_won,17.0
aerials_lost,13.0
ball_recoveries,254.0
pens_conceded,0.0
fouls,37.0
cards_yellow_red,0.0
