position,RW
minutes,1663.0
passes_completed,773.0
passes,964.0
dribbles_completed,63.0
dribbles,109.0
passes_completed_short,382.0
passes_short,428.0
passes_completed_medium,268.0
passes_medium,313.0
passes_completed_long,101.0
passes_long,162.0
passes_total_distance,13734.0
passes_free_kicks,29.0
through_balls,12.0
passes_pressure,228.0
passes_switches,48.0
crosses,34.0
corner_kicks,37.0
passes_intercepted,16.0
passes_blocked,40.0
dispossessed,65.0
goals,15.0
assists,5.0
pens_made,0.0
pens_att,0.0
shots_total,81.0
shots_on_target,36.0
sca,133.0
gca,22.0
xg,9.1
crosses_into_penalty_area,4.0
passes_into_final_third,64.0
passes_into_penalty_area,61.0
progressive_passes,117.0
carry_progressive_distance,4469.0
assisted_shots,58.0
fouled,59.0
pens_won,2.0
tackles,28.0
interceptions,7.0
blocks,19.0
tackles_won,21.0
dribble_tackles,7.0
dribbles_vs,30.0
pressures,328.0
pressure_regains,87.0
clearances,6.0
errors,0.0
aerials_won,3.0
aerials_lost,22.0
ball_recoveries,105.0
pens_conceded,0.0
fouls,11.0
cards_yellow_red,0.0
