position,CM
minutes,360.0
passes_completed,158.0
passes,192.0
dribbles_completed,3.0
dribbles,5.0
passes_completed_short,62.0
passes_short,66.0
passes_completed_medium,70.0
passes_medium,87.0
passes_completed_long,21.0
passes_long,30.0
passes_total_distance,3006.0
passes_free_kicks,12.0
through_balls,1.0
passes_pressure,29.0
passes_switches,8.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,4.0
dispossessed,1.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,0.0
sca,9.0
gca,1.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,15.0
passes_into_penalty_area,4.0
progressive_passes,15.0
carry_progressive_distance,287.0
assisted_shots,6.0
fouled,3.0
pens_won,0.0
tackles,10.0
interceptions,5.0
blocks,6.0
tackles_won,8.0
dribble_tackles,5.0
dribbles_vs,11.0
pressures,92.0
pressure_regains,31.0
clearances,1.0
errors,0.0
aerials_won,4.0
aerials_lost,4.0
ball_recoveries,58.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
