position,AM
minutes,2469.0
passes_completed,1031.0
passes,1227.0
dribbles_completed,29.0
dribbles,41.0
passes_completed_short,559.0
passes_short,628.0
passes_completed_medium,369.0
passes_medium,434.0
passes_completed_long,78.0
passes_long,113.0
passes_total_distance,16658.0
passes_free_kicks,10.0
through_balls,8.0
passes_pressure,223.0
passes_switches,18.0
crosses,29.0
corner_kicks,6.0
passes_intercepted,19.0
passes_blocked,34.0
dispossessed,33.0
goals,5.0
assists,5.0
pens_made,0.0
pens_att,0.0
shots_total,37.0
shots_on_target,16.0
sca,106.0
gca,12.0
xg,3.9
crosses_into_penalty_area,6.0
passes_into_final_third,104.0
passes_into_penalty_area,42.0
progressive_passes,148.0
carry_progressive_distance,4204.0
assisted_shots,54.0
fouled,44.0
pens_won,3.0
tackles,52.0
interceptions,10.0
blocks,31.0
tackles_won,37.0
dribble_tackles,17.0
dribbles_vs,55.0
pressures,455.0
pressure_regains,134.0
clearances,20.0
errors,1.0
aerials_won,25.0
aerials_lost,50.0
ball_recoveries,158.0
pens_conceded,0.0
fouls,57.0
cards_yellow_red,0.0
