position,LW
minutes,688.0
passes_completed,152.0
passes,232.0
dribbles_completed,18.0
dribbles,31.0
passes_completed_short,94.0
passes_short,123.0
passes_completed_medium,41.0
passes_medium,62.0
passes_completed_long,14.0
passes_long,30.0
passes_total_distance,2452.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,46.0
passes_switches,8.0
crosses,20.0
corner_kicks,1.0
passes_intercepted,2.0
passes_blocked,13.0
dispossessed,15.0
goals,3.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,18.0
shots_on_target,9.0
sca,22.0
gca,4.0
xg,1.7999999999999998
crosses_into_penalty_area,3.0
passes_into_final_third,5.0
passes_into_penalty_area,10.0
progressive_passes,14.0
carry_progressive_distance,1059.0
assisted_shots,16.0
fouled,8.0
pens_won,0.0
tackles,12.0
interceptions,4.0
blocks,8.0
tackles_won,7.0
dribble_tackles,4.0
dribbles_vs,25.0
pressures,148.0
pressure_regains,39.0
clearances,7.0
errors,0.0
aerials_won,9.0
aerials_lost,12.0
ball_recoveries,40.0
pens_conceded,0.0
fouls,11.0
cards_yellow_red,0.0
