position,FW
minutes,766.0
passes_completed,102.0
passes,153.0
dribbles_completed,10.0
dribbles,16.0
passes_completed_short,59.0
passes_short,77.0
passes_completed_medium,28.0
passes_medium,41.0
passes_completed_long,13.0
passes_long,24.0
passes_total_distance,1647.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,42.0
passes_switches,7.0
crosses,5.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,6.0
dispossessed,19.0
goals,4.0
assists,0.0
pens_made,0.0
pens_att,1.0
shots_total,23.0
shots_on_target,11.0
sca,9.0
gca,1.0
xg,4.3
crosses_into_penalty_area,0.0
passes_into_final_third,5.0
passes_into_penalty_area,1.0
progressive_passes,4.0
carry_progressive_distance,351.0
assisted_shots,5.0
fouled,7.0
pens_won,0.0
tackles,10.0
interceptions,2.0
blocks,10.0
tackles_won,7.0
dribble_tackles,2.0
dribbles_vs,12.0
pressures,159.0
pressure_regains,41.0
clearances,1.0
errors,0.0
aerials_won,12.0
aerials_lost,20.0
ball_recoveries,41.0
pens_conceded,0.0
fouls,19.0
cards_yellow_red,0.0
