position,LB
minutes,90
passes_completed,19
passes,30
dribbles_completed,1
dribbles,1
passes_completed_short,3
passes_short,3
passes_completed_medium,10
passes_medium,13
passes_completed_long,5
passes_long,11
passes_total_distance,435
passes_free_kicks,1
through_balls,0
passes_pressure,8
passes_switches,1
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,1
dispossessed,0
goals,1
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,1
sca,1
gca,0
xg,0.1
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,0
progressive_passes,1
carry_progressive_distance,102
assisted_shots,0
fouled,0
pens_won,0
tackles,4
interceptions,3
blocks,5
tackles_won,2
dribble_tackles,3
dribbles_vs,4
pressures,20
pressure_regains,8
clearances,6
errors,0
aerials_won,1
aerials_lost,1
ball_recoveries,11
pens_conceded,0
fouls,5
cards_yellow_red,0
