position,LB
minutes,773.0
passes_completed,475.0
passes,592.0
dribbles_completed,7.0
dribbles,11.0
passes_completed_short,210.0
passes_short,236.0
passes_completed_medium,212.0
passes_medium,251.0
passes_completed_long,45.0
passes_long,87.0
passes_total_distance,8427.0
passes_free_kicks,16.0
through_balls,1.0
passes_pressure,70.0
passes_switches,12.0
crosses,18.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,14.0
dispossessed,8.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,8.0
shots_on_target,6.0
sca,12.0
gca,1.0
xg,0.7999999999999999
crosses_into_penalty_area,4.0
passes_into_final_third,31.0
passes_into_penalty_area,9.0
progressive_passes,37.0
carry_progressive_distance,1043.0
assisted_shots,6.0
fouled,8.0
pens_won,0.0
tackles,26.0
interceptions,6.0
blocks,19.0
tackles_won,13.0
dribble_tackles,13.0
dribbles_vs,22.0
pressures,123.0
pressure_regains,38.0
clearances,36.0
errors,0.0
aerials_won,21.0
aerials_lost,16.0
ball_recoveries,99.0
pens_conceded,1.0
fouls,11.0
cards_yellow_red,0.0
