position,CB
minutes,1216.0
passes_completed,590.0
passes,746.0
dribbles_completed,1.0
dribbles,1.0
passes_completed_short,185.0
passes_short,198.0
passes_completed_medium,294.0
passes_medium,338.0
passes_completed_long,104.0
passes_long,194.0
passes_total_distance,12780.0
passes_free_kicks,22.0
through_balls,2.0
passes_pressure,121.0
passes_switches,18.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,8.0
passes_blocked,9.0
dispossessed,9.0
goals,1.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,3.0
sca,8.0
gca,2.0
xg,0.5
crosses_into_penalty_area,1.0
passes_into_final_third,49.0
passes_into_penalty_area,6.0
progressive_passes,60.0
carry_progressive_distance,1828.0
assisted_shots,6.0
fouled,15.0
pens_won,0.0
tackles,21.0
interceptions,13.0
blocks,28.0
tackles_won,14.0
dribble_tackles,9.0
dribbles_vs,28.0
pressures,120.0
pressure_regains,48.0
clearances,68.0
errors,0.0
aerials_won,38.0
aerials_lost,21.0
ball_recoveries,194.0
pens_conceded,0.0
fouls,17.0
cards_yellow_red,0.0
