position,LW
minutes,264.0
passes_completed,46.0
passes,57.0
dribbles_completed,1.0
dribbles,2.0
passes_completed_short,32.0
passes_short,36.0
passes_completed_medium,6.0
passes_medium,8.0
passes_completed_long,4.0
passes_long,6.0
passes_total_distance,623.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,14.0
passes_switches,2.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,2.0
dispossessed,4.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,7.0
shots_on_target,3.0
sca,3.0
gca,1.0
xg,1.3
crosses_into_penalty_area,1.0
passes_into_final_third,1.0
passes_into_penalty_area,2.0
progressive_passes,2.0
carry_progressive_distance,152.0
assisted_shots,1.0
fouled,1.0
pens_won,0.0
tackles,5.0
interceptions,0.0
blocks,2.0
tackles_won,4.0
dribble_tackles,1.0
dribbles_vs,3.0
pressures,49.0
pressure_regains,13.0
clearances,2.0
errors,0.0
aerials_won,4.0
aerials_lost,3.0
ball_recoveries,12.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,1.0
