position,CB,FW
minutes,1217.0
passes_completed,511.0
passes,642.0
dribbles_completed,3.0
dribbles,3.0
passes_completed_short,153.0
passes_short,167.0
passes_completed_medium,249.0
passes_medium,278.0
passes_completed_long,105.0
passes_long,186.0
passes_total_distance,11693.0
passes_free_kicks,18.0
through_balls,0.0
passes_pressure,59.0
passes_switches,37.0
crosses,5.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,9.0
dispossessed,1.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,2.0
sca,7.0
gca,0.0
xg,0.7
crosses_into_penalty_area,0.0
passes_into_final_third,35.0
passes_into_penalty_area,1.0
progressive_passes,36.0
carry_progressive_distance,1082.0
assisted_shots,2.0
fouled,9.0
pens_won,0.0
tackles,13.0
interceptions,5.0
blocks,16.0
tackles_won,9.0
dribble_tackles,7.0
dribbles_vs,19.0
pressures,90.0
pressure_regains,25.0
clearances,83.0
errors,0.0
aerials_won,26.0
aerials_lost,20.0
ball_recoveries,136.0
pens_conceded,0.0
fouls,18.0
cards_yellow_red,0.0
