position,CM
minutes,755.0
passes_completed,397.0
passes,462.0
dribbles_completed,14.0
dribbles,18.0
passes_completed_short,184.0
passes_short,203.0
passes_completed_medium,159.0
passes_medium,192.0
passes_completed_long,47.0
passes_long,56.0
passes_total_distance,7204.0
passes_free_kicks,4.0
through_balls,0.0
passes_pressure,91.0
passes_switches,14.0
crosses,11.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,6.0
dispossessed,19.0
goals,3.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,12.0
shots_on_target,6.0
sca,19.0
gca,2.0
xg,1.1
crosses_into_penalty_area,1.0
passes_into_final_third,42.0
passes_into_penalty_area,6.0
progressive_passes,44.0
carry_progressive_distance,922.0
assisted_shots,8.0
fouled,31.0
pens_won,0.0
tackles,17.0
interceptions,5.0
blocks,11.0
tackles_won,10.0
dribble_tackles,3.0
dribbles_vs,18.0
pressures,166.0
pressure_regains,43.0
clearances,7.0
errors,0.0
aerials_won,27.0
aerials_lost,19.0
ball_recoveries,104.0
pens_conceded,0.0
fouls,21.0
cards_yellow_red,0.0
