position,DM
minutes,640.0
passes_completed,173.0
passes,225.0
dribbles_completed,5.0
dribbles,7.0
passes_completed_short,63.0
passes_short,79.0
passes_completed_medium,81.0
passes_medium,98.0
passes_completed_long,27.0
passes_long,40.0
passes_total_distance,3394.0
passes_free_kicks,6.0
through_balls,0.0
passes_pressure,51.0
passes_switches,4.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,2.0
passes_blocked,6.0
dispossessed,6.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,0.0
sca,6.0
gca,1.0
xg,0.4
crosses_into_penalty_area,0.0
passes_into_final_third,22.0
passes_into_penalty_area,1.0
progressive_passes,27.0
carry_progressive_distance,284.0
assisted_shots,3.0
fouled,9.0
pens_won,1.0
tackles,12.0
interceptions,5.0
blocks,16.0
tackles_won,7.0
dribble_tackles,7.0
dribbles_vs,17.0
pressures,123.0
pressure_regains,39.0
clearances,21.0
errors,0.0
aerials_won,22.0
aerials_lost,21.0
ball_recoveries,102.0
pens_conceded,1.0
fouls,8.0
cards_yellow_red,0.0
