position,RW
minutes,1089.0
passes_completed,360.0
passes,480.0
dribbles_completed,17.0
dribbles,30.0
passes_completed_short,192.0
passes_short,219.0
passes_completed_medium,120.0
passes_medium,154.0
passes_completed_long,43.0
passes_long,89.0
passes_total_distance,6349.0
passes_free_kicks,1.0
through_balls,2.0
passes_pressure,92.0
passes_switches,34.0
crosses,51.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,12.0
dispossessed,16.0
goals,2.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,34.0
shots_on_target,13.0
sca,33.0
gca,7.0
xg,3.400000000000001
crosses_into_penalty_area,10.0
passes_into_final_third,18.0
passes_into_penalty_area,17.0
progressive_passes,30.0
carry_progressive_distance,1851.0
assisted_shots,11.0
fouled,10.0
pens_won,0.0
tackles,10.0
interceptions,4.0
blocks,16.0
tackles_won,7.0
dribble_tackles,4.0
dribbles_vs,16.0
pressures,105.0
pressure_regains,30.0
clearances,9.0
errors,0.0
aerials_won,22.0
aerials_lost,12.0
ball_recoveries,42.0
pens_conceded,0.0
fouls,16.0
cards_yellow_red,1.0
