position,LM
minutes,1634.0
passes_completed,306.0
passes,436.0
dribbles_completed,24.0
dribbles,44.0
passes_completed_short,183.0
passes_short,215.0
passes_completed_medium,106.0
passes_medium,135.0
passes_completed_long,10.0
passes_long,52.0
passes_total_distance,4430.0
passes_free_kicks,8.0
through_balls,0.0
passes_pressure,73.0
passes_switches,7.0
crosses,36.0
corner_kicks,5.0
passes_intercepted,9.0
passes_blocked,32.0
dispossessed,26.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,9.0
shots_on_target,2.0
sca,27.0
gca,1.0
xg,0.5
crosses_into_penalty_area,5.0
passes_into_final_third,14.0
passes_into_penalty_area,13.0
progressive_passes,30.0
carry_progressive_distance,2024.0
assisted_shots,16.0
fouled,16.0
pens_won,0.0
tackles,18.0
interceptions,9.0
blocks,24.0
tackles_won,14.0
dribble_tackles,6.0
dribbles_vs,25.0
pressures,291.0
pressure_regains,60.0
clearances,16.0
errors,0.0
aerials_won,11.0
aerials_lost,22.0
ball_recoveries,108.0
pens_conceded,0.0
fouls,20.0
cards_yellow_red,0.0
