position,CB
minutes,90
passes_completed,7
passes,11
dribbles_completed,0
dribbles,0
passes_completed_short,3
passes_short,4
passes_completed_medium,4
passes_medium,5
passes_completed_long,0
passes_long,1
passes_total_distance,122
passes_free_kicks,1
through_balls,0
passes_pressure,1
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,1
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,0
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,0
progressive_passes,0
carry_progressive_distance,15
assisted_shots,0
fouled,0
pens_won,0
tackles,0
interceptions,1
blocks,2
tackles_won,0
dribble_tackles,0
dribbles_vs,1
pressures,5
pressure_regains,2
clearances,7
errors,0
aerials_won,3
aerials_lost,1
ball_recoveries,4
pens_conceded,0
fouls,0
cards_yellow_red,0
