position,CM
minutes,1100.0
passes_completed,550.0
passes,692.0
dribbles_completed,8.0
dribbles,12.0
passes_completed_short,181.0
passes_short,199.0
passes_completed_medium,225.0
passes_medium,258.0
passes_completed_long,128.0
passes_long,209.0
passes_total_distance,12197.0
passes_free_kicks,55.0
through_balls,2.0
passes_pressure,116.0
passes_switches,65.0
crosses,16.0
corner_kicks,36.0
passes_intercepted,6.0
passes_blocked,10.0
dispossessed,11.0
goals,1.0
assists,0.0
pens_made,1.0
pens_att,1.0
shots_total,7.0
shots_on_target,1.0
sca,26.0
gca,4.0
xg,1.0
crosses_into_penalty_area,2.0
passes_into_final_third,48.0
passes_into_penalty_area,5.0
progressive_passes,42.0
carry_progressive_distance,1013.0
assisted_shots,13.0
fouled,6.0
pens_won,0.0
tackles,26.0
interceptions,20.0
blocks,14.0
tackles_won,22.0
dribble_tackles,12.0
dribbles_vs,39.0
pressures,240.0
pressure_regains,59.0
clearances,23.0
errors,0.0
aerials_won,5.0
aerials_lost,11.0
ball_recoveries,144.0
pens_conceded,0.0
fouls,17.0
cards_yellow_red,0.0
