position,LB
minutes,2310.0
passes_completed,1116.0
passes,1389.0
dribbles_completed,35.0
dribbles,53.0
passes_completed_short,512.0
passes_short,575.0
passes_completed_medium,455.0
passes_medium,550.0
passes_completed_long,133.0
passes_long,200.0
passes_total_distance,20720.0
passes_free_kicks,21.0
through_balls,1.0
passes_pressure,225.0
passes_switches,49.0
crosses,57.0
corner_kicks,3.0
passes_intercepted,34.0
passes_blocked,53.0
dispossessed,23.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,27.0
shots_on_target,8.0
sca,42.0
gca,2.0
xg,1.1
crosses_into_penalty_area,15.0
passes_into_final_third,93.0
passes_into_penalty_area,29.0
progressive_passes,144.0
carry_progressive_distance,3908.0
assisted_shots,19.0
fouled,38.0
pens_won,0.0
tackles,37.0
interceptions,19.0
blocks,60.0
tackles_won,22.0
dribble_tackles,18.0
dribbles_vs,35.0
pressures,332.0
pressure_regains,105.0
clearances,61.0
errors,0.0
aerials_won,38.0
aerials_lost,17.0
ball_recoveries,261.0
pens_conceded,2.0
fouls,26.0
cards_yellow_red,0.0
