position,AM
minutes,2390.0
passes_completed,771.0
passes,1062.0
dribbles_completed,70.0
dribbles,135.0
passes_completed_short,386.0
passes_short,456.0
passes_completed_medium,268.0
passes_medium,353.0
passes_completed_long,103.0
passes_long,191.0
passes_total_distance,13988.0
passes_free_kicks,18.0
through_balls,2.0
passes_pressure,206.0
passes_switches,54.0
crosses,62.0
corner_kicks,76.0
passes_intercepted,20.0
passes_blocked,47.0
dispossessed,104.0
goals,8.0
assists,7.0
pens_made,4.0
pens_att,5.0
shots_total,38.0
shots_on_target,16.0
sca,96.0
gca,14.0
xg,7.6
crosses_into_penalty_area,10.0
passes_into_final_third,42.0
passes_into_penalty_area,32.0
progressive_passes,78.0
carry_progressive_distance,4625.0
assisted_shots,46.0
fouled,54.0
pens_won,1.0
tackles,34.0
interceptions,18.0
blocks,26.0
tackles_won,21.0
dribble_tackles,11.0
dribbles_vs,53.0
pressures,382.0
pressure_regains,101.0
clearances,0.0
errors,0.0
aerials_won,14.0
aerials_lost,48.0
ball_recoveries,169.0
pens_conceded,0.0
fouls,21.0
cards_yellow_red,0.0
