position,GK
minutes,3150.0
passes_completed,479.0
passes,1062.0
dribbles_completed,1.0
dribbles,1.0
passes_completed_short,36.0
passes_short,37.0
passes_completed_medium,118.0
passes_medium,121.0
passes_completed_long,324.0
passes_long,903.0
passes_total_distance,24007.0
passes_free_kicks,177.0
through_balls,0.0
passes_pressure,60.0
passes_switches,50.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,3.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,1.0
sca,8.0
gca,0.0
xg,0.4
crosses_into_penalty_area,0.0
passes_into_final_third,62.0
passes_into_penalty_area,2.0
progressive_passes,1.0
carry_progressive_distance,1907.0
assisted_shots,1.0
fouled,1.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,1.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,3.0
pressures,5.0
pressure_regains,0.0
clearances,2.0
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,205.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
