position,AM
minutes,83
passes_completed,36
passes,42
dribbles_completed,3
dribbles,8
passes_completed_short,19
passes_short,19
passes_completed_medium,12
passes_medium,15
passes_completed_long,3
passes_long,5
passes_total_distance,565
passes_free_kicks,1
through_balls,1
passes_pressure,9
passes_switches,1
crosses,0
corner_kicks,1
passes_intercepted,0
passes_blocked,1
dispossessed,1
goals,0
assists,1
pens_made,0
pens_att,0
shots_total,1
shots_on_target,1
sca,3
gca,1
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,7
passes_into_penalty_area,2
progressive_passes,7
carry_progressive_distance,148
assisted_shots,2
fouled,1
pens_won,0
tackles,3
interceptions,1
blocks,1
tackles_won,1
dribble_tackles,1
dribbles_vs,2
pressures,13
pressure_regains,4
clearances,0
errors,0
aerials_won,0
aerials_lost,1
ball_recoveries,8
pens_conceded,0
fouls,1
cards_yellow_red,0
