position,LM
minutes,488.0
passes_completed,112.0
passes,169.0
dribbles_completed,11.0
dribbles,25.0
passes_completed_short,68.0
passes_short,81.0
passes_completed_medium,27.0
passes_medium,42.0
passes_completed_long,14.0
passes_long,31.0
passes_total_distance,1875.0
passes_free_kicks,2.0
through_balls,3.0
passes_pressure,37.0
passes_switches,5.0
crosses,15.0
corner_kicks,4.0
passes_intercepted,7.0
passes_blocked,13.0
dispossessed,12.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,11.0
shots_on_target,3.0
sca,14.0
gca,1.0
xg,0.7000000000000001
crosses_into_penalty_area,2.0
passes_into_final_third,9.0
passes_into_penalty_area,10.0
progressive_passes,17.0
carry_progressive_distance,1068.0
assisted_shots,7.0
fouled,1.0
pens_won,0.0
tackles,3.0
interceptions,2.0
blocks,6.0
tackles_won,3.0
dribble_tackles,2.0
dribbles_vs,9.0
pressures,51.0
pressure_regains,7.0
clearances,2.0
errors,0.0
aerials_won,2.0
aerials_lost,1.0
ball_recoveries,36.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
