position,RM
minutes,1149.0
passes_completed,230.0
passes,401.0
dribbles_completed,19.0
dribbles,48.0
passes_completed_short,116.0
passes_short,154.0
passes_completed_medium,76.0
passes_medium,116.0
passes_completed_long,33.0
passes_long,101.0
passes_total_distance,4092.0
passes_free_kicks,20.0
through_balls,0.0
passes_pressure,61.0
passes_switches,27.0
crosses,43.0
corner_kicks,39.0
passes_intercepted,5.0
passes_blocked,33.0
dispossessed,23.0
goals,1.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,27.0
shots_on_target,8.0
sca,39.0
gca,7.0
xg,1.4
crosses_into_penalty_area,7.0
passes_into_final_third,22.0
passes_into_penalty_area,14.0
progressive_passes,38.0
carry_progressive_distance,1111.0
assisted_shots,25.0
fouled,30.0
pens_won,0.0
tackles,31.0
interceptions,11.0
blocks,22.0
tackles_won,19.0
dribble_tackles,9.0
dribbles_vs,34.0
pressures,244.0
pressure_regains,78.0
clearances,10.0
errors,0.0
aerials_won,15.0
aerials_lost,22.0
ball_recoveries,108.0
pens_conceded,0.0
fouls,22.0
cards_yellow_red,0.0
