position,LB
minutes,1039.0
passes_completed,466.0
passes,601.0
dribbles_completed,14.0
dribbles,22.0
passes_completed_short,223.0
passes_short,250.0
passes_completed_medium,195.0
passes_medium,233.0
passes_completed_long,41.0
passes_long,81.0
passes_total_distance,8162.0
passes_free_kicks,7.0
through_balls,0.0
passes_pressure,77.0
passes_switches,8.0
crosses,19.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,38.0
dispossessed,12.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,10.0
shots_on_target,4.0
sca,19.0
gca,0.0
xg,0.2
crosses_into_penalty_area,4.0
passes_into_final_third,33.0
passes_into_penalty_area,9.0
progressive_passes,46.0
carry_progressive_distance,1727.0
assisted_shots,8.0
fouled,18.0
pens_won,0.0
tackles,24.0
interceptions,5.0
blocks,33.0
tackles_won,14.0
dribble_tackles,8.0
dribbles_vs,21.0
pressures,134.0
pressure_regains,39.0
clearances,33.0
errors,0.0
aerials_won,12.0
aerials_lost,10.0
ball_recoveries,86.0
pens_conceded,0.0
fouls,16.0
cards_yellow_red,0.0
