position,GK
minutes,3060.0
passes_completed,742.0
passes,1039.0
dribbles_completed,1.0
dribbles,1.0
passes_completed_short,124.0
passes_short,125.0
passes_completed_medium,337.0
passes_medium,341.0
passes_completed_long,279.0
passes_long,571.0
passes_total_distance,22187.0
passes_free_kicks,99.0
through_balls,2.0
passes_pressure,69.0
passes_switches,37.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,5.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,3.0
gca,1.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,8.0
passes_into_penalty_area,0.0
progressive_passes,0.0
carry_progressive_distance,967.0
assisted_shots,0.0
fouled,5.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,0.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,1.0
pressures,1.0
pressure_regains,1.0
clearances,1.0
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,137.0
pens_conceded,1.0
fouls,2.0
cards_yellow_red,0.0
