position,CB
minutes,424.0
passes_completed,147.0
passes,186.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,32.0
passes_short,39.0
passes_completed_medium,74.0
passes_medium,82.0
passes_completed_long,39.0
passes_long,60.0
passes_total_distance,3509.0
passes_free_kicks,8.0
through_balls,0.0
passes_pressure,23.0
passes_switches,10.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,4.0
dispossessed,0.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,0.0
sca,2.0
gca,1.0
xg,0.0
crosses_into_penalty_area,1.0
passes_into_final_third,4.0
passes_into_penalty_area,1.0
progressive_passes,2.0
carry_progressive_distance,207.0
assisted_shots,2.0
fouled,3.0
pens_won,0.0
tackles,5.0
interceptions,9.0
blocks,9.0
tackles_won,3.0
dribble_tackles,2.0
dribbles_vs,8.0
pressures,55.0
pressure_regains,17.0
clearances,32.0
errors,1.0
aerials_won,15.0
aerials_lost,9.0
ball_recoveries,39.0
pens_conceded,0.0
fouls,6.0
cards_yellow_red,0.0
