position,FW
minutes,1306.0
passes_completed,273.0
passes,376.0
dribbles_completed,22.0
dribbles,44.0
passes_completed_short,133.0
passes_short,160.0
passes_completed_medium,99.0
passes_medium,135.0
passes_completed_long,32.0
passes_long,60.0
passes_total_distance,4748.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,74.0
passes_switches,16.0
crosses,19.0
corner_kicks,20.0
passes_intercepted,9.0
passes_blocked,12.0
dispossessed,19.0
goals,3.0
assists,1.0
pens_made,0.0
pens_att,1.0
shots_total,45.0
shots_on_target,17.0
sca,34.0
gca,2.0
xg,4.4
crosses_into_penalty_area,4.0
passes_into_final_third,21.0
passes_into_penalty_area,9.0
progressive_passes,20.0
carry_progressive_distance,1206.0
assisted_shots,12.0
fouled,42.0
pens_won,1.0
tackles,9.0
interceptions,5.0
blocks,12.0
tackles_won,9.0
dribble_tackles,1.0
dribbles_vs,17.0
pressures,249.0
pressure_regains,49.0
clearances,3.0
errors,0.0
aerials_won,7.0
aerials_lost,24.0
ball_recoveries,77.0
pens_conceded,0.0
fouls,15.0
cards_yellow_red,0.0
