position,LM
minutes,2519.0
passes_completed,472.0
passes,700.0
dribbles_completed,51.0
dribbles,104.0
passes_completed_short,270.0
passes_short,338.0
passes_completed_medium,136.0
passes_medium,191.0
passes_completed_long,54.0
passes_long,107.0
passes_total_distance,7744.0
passes_free_kicks,3.0
through_balls,7.0
passes_pressure,143.0
passes_switches,24.0
crosses,72.0
corner_kicks,6.0
passes_intercepted,21.0
passes_blocked,60.0
dispossessed,53.0
goals,4.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,39.0
shots_on_target,14.0
sca,66.0
gca,6.0
xg,4.6000000000000005
crosses_into_penalty_area,10.0
passes_into_final_third,31.0
passes_into_penalty_area,32.0
progressive_passes,62.0
carry_progressive_distance,3987.0
assisted_shots,33.0
fouled,15.0
pens_won,0.0
tackles,15.0
interceptions,11.0
blocks,25.0
tackles_won,7.0
dribble_tackles,6.0
dribbles_vs,32.0
pressures,354.0
pressure_regains,78.0
clearances,10.0
errors,0.0
aerials_won,16.0
aerials_lost,22.0
ball_recoveries,134.0
pens_conceded,0.0
fouls,17.0
cards_yellow_red,0.0
