position,FW
minutes,2008.0
passes_completed,372.0
passes,523.0
dribbles_completed,10.0
dribbles,15.0
passes_completed_short,213.0
passes_short,282.0
passes_completed_medium,119.0
passes_medium,168.0
passes_completed_long,20.0
passes_long,31.0
passes_total_distance,5334.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,154.0
passes_switches,3.0
crosses,4.0
corner_kicks,0.0
passes_intercepted,9.0
passes_blocked,17.0
dispossessed,31.0
goals,6.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,54.0
shots_on_target,24.0
sca,34.0
gca,6.0
xg,7.799999999999999
crosses_into_penalty_area,1.0
passes_into_final_third,20.0
passes_into_penalty_area,8.0
progressive_passes,27.0
carry_progressive_distance,710.0
assisted_shots,16.0
fouled,36.0
pens_won,1.0
tackles,18.0
interceptions,5.0
blocks,14.0
tackles_won,10.0
dribble_tackles,4.0
dribbles_vs,14.0
pressures,351.0
pressure_regains,102.0
clearances,20.0
errors,0.0
aerials_won,120.0
aerials_lost,99.0
ball_recoveries,86.0
pens_conceded,0.0
fouls,29.0
cards_yellow_red,0.0
