position,RW,AM
minutes,419.0
passes_completed,239.0
passes,305.0
dribbles_completed,0.0
dribbles,1.0
passes_completed_short,112.0
passes_short,129.0
passes_completed_medium,79.0
passes_medium,86.0
passes_completed_long,38.0
passes_long,72.0
passes_total_distance,4540.0
passes_free_kicks,13.0
through_balls,4.0
passes_pressure,52.0
passes_switches,16.0
crosses,18.0
corner_kicks,13.0
passes_intercepted,6.0
passes_blocked,9.0
dispossessed,3.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,9.0
shots_on_target,1.0
sca,24.0
gca,1.0
xg,0.7999999999999999
crosses_into_penalty_area,0.0
passes_into_final_third,29.0
passes_into_penalty_area,11.0
progressive_passes,26.0
carry_progressive_distance,464.0
assisted_shots,13.0
fouled,7.0
pens_won,0.0
tackles,17.0
interceptions,4.0
blocks,5.0
tackles_won,11.0
dribble_tackles,3.0
dribbles_vs,8.0
pressures,77.0
pressure_regains,27.0
clearances,1.0
errors,0.0
aerials_won,4.0
aerials_lost,6.0
ball_recoveries,25.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
