position,DM
minutes,2998.0
passes_completed,1778.0
passes,2131.0
dribbles_completed,22.0
dribbles,31.0
passes_completed_short,736.0
passes_short,821.0
passes_completed_medium,654.0
passes_medium,770.0
passes_completed_long,345.0
passes_long,463.0
passes_total_distance,36586.0
passes_free_kicks,50.0
through_balls,8.0
passes_pressure,342.0
passes_switches,150.0
crosses,19.0
corner_kicks,0.0
passes_intercepted,35.0
passes_blocked,34.0
dispossessed,24.0
goals,4.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,43.0
shots_on_target,12.0
sca,52.0
gca,7.0
xg,3.4000000000000004
crosses_into_penalty_area,3.0
passes_into_final_third,182.0
passes_into_penalty_area,20.0
progressive_passes,142.0
carry_progressive_distance,3305.0
assisted_shots,8.0
fouled,61.0
pens_won,0.0
tackles,105.0
interceptions,36.0
blocks,81.0
tackles_won,70.0
dribble_tackles,32.0
dribbles_vs,92.0
pressures,596.0
pressure_regains,215.0
clearances,77.0
errors,0.0
aerials_won,90.0
aerials_lost,49.0
ball_recoveries,476.0
pens_conceded,0.0
fouls,84.0
cards_yellow_red,0.0
