position,CM
minutes,1180.0
passes_completed,634.0
passes,772.0
dribbles_completed,22.0
dribbles,27.0
passes_completed_short,289.0
passes_short,321.0
passes_completed_medium,239.0
passes_medium,266.0
passes_completed_long,86.0
passes_long,152.0
passes_total_distance,11733.0
passes_free_kicks,27.0
through_balls,4.0
passes_pressure,139.0
passes_switches,26.0
crosses,3.0
corner_kicks,9.0
passes_intercepted,14.0
passes_blocked,11.0
dispossessed,8.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,16.0
shots_on_target,2.0
sca,22.0
gca,2.0
xg,0.2
crosses_into_penalty_area,0.0
passes_into_final_third,84.0
passes_into_penalty_area,12.0
progressive_passes,92.0
carry_progressive_distance,1878.0
assisted_shots,9.0
fouled,17.0
pens_won,0.0
tackles,26.0
interceptions,14.0
blocks,22.0
tackles_won,19.0
dribble_tackles,12.0
dribbles_vs,36.0
pressures,204.0
pressure_regains,60.0
clearances,23.0
errors,1.0
aerials_won,13.0
aerials_lost,10.0
ball_recoveries,185.0
pens_conceded,1.0
fouls,21.0
cards_yellow_red,0.0
