position,LM
minutes,64
passes_completed,17
passes,23
dribbles_completed,1
dribbles,1
passes_completed_short,8
passes_short,10
passes_completed_medium,6
passes_medium,6
passes_completed_long,3
passes_long,6
passes_total_distance,313
passes_free_kicks,0
through_balls,0
passes_pressure,4
passes_switches,2
crosses,1
corner_kicks,2
passes_intercepted,1
passes_blocked,1
dispossessed,2
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,2
shots_on_target,2
sca,3
gca,0
xg,0.2
crosses_into_penalty_area,0
passes_into_final_third,2
passes_into_penalty_area,0
progressive_passes,2
carry_progressive_distance,39
assisted_shots,1
fouled,0
pens_won,0
tackles,4
interceptions,1
blocks,0
tackles_won,3
dribble_tackles,1
dribbles_vs,2
pressures,10
pressure_regains,4
clearances,1
errors,0
aerials_won,2
aerials_lost,2
ball_recoveries,3
pens_conceded,0
fouls,4
cards_yellow_red,0
