position,FW
minutes,743.0
passes_completed,135.0
passes,196.0
dribbles_completed,11.0
dribbles,23.0
passes_completed_short,92.0
passes_short,116.0
passes_completed_medium,32.0
passes_medium,51.0
passes_completed_long,3.0
passes_long,11.0
passes_total_distance,1646.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,49.0
passes_switches,2.0
crosses,8.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,11.0
dispossessed,16.0
goals,2.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,15.0
shots_on_target,6.0
sca,13.0
gca,1.0
xg,2.3
crosses_into_penalty_area,0.0
passes_into_final_third,8.0
passes_into_penalty_area,2.0
progressive_passes,7.0
carry_progressive_distance,643.0
assisted_shots,4.0
fouled,7.0
pens_won,0.0
tackles,2.0
interceptions,5.0
blocks,10.0
tackles_won,1.0
dribble_tackles,1.0
dribbles_vs,9.0
pressures,139.0
pressure_regains,32.0
clearances,6.0
errors,0.0
aerials_won,14.0
aerials_lost,23.0
ball_recoveries,30.0
pens_conceded,0.0
fouls,14.0
cards_yellow_red,0.0
