position,FW
minutes,2147.0
passes_completed,360.0
passes,504.0
dribbles_completed,35.0
dribbles,59.0
passes_completed_short,202.0
passes_short,251.0
passes_completed_medium,108.0
passes_medium,155.0
passes_completed_long,35.0
passes_long,50.0
passes_total_distance,5828.0
passes_free_kicks,2.0
through_balls,1.0
passes_pressure,122.0
passes_switches,16.0
crosses,36.0
corner_kicks,0.0
passes_intercepted,8.0
passes_blocked,33.0
dispossessed,42.0
goals,3.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,35.0
shots_on_target,16.0
sca,56.0
gca,7.0
xg,4.3999999999999995
crosses_into_penalty_area,7.0
passes_into_final_third,9.0
passes_into_penalty_area,17.0
progressive_passes,21.0
carry_progressive_distance,2342.0
assisted_shots,16.0
fouled,34.0
pens_won,1.0
tackles,8.0
interceptions,4.0
blocks,10.0
tackles_won,6.0
dribble_tackles,3.0
dribbles_vs,10.0
pressures,285.0
pressure_regains,77.0
clearances,19.0
errors,0.0
aerials_won,36.0
aerials_lost,58.0
ball_recoveries,73.0
pens_conceded,0.0
fouls,21.0
cards_yellow_red,0.0
