position,DM
minutes,1794.0
passes_completed,884.0
passes,1016.0
dribbles_completed,10.0
dribbles,14.0
passes_completed_short,293.0
passes_short,327.0
passes_completed_medium,407.0
passes_medium,454.0
passes_completed_long,169.0
passes_long,208.0
passes_total_distance,18518.0
passes_free_kicks,42.0
through_balls,1.0
passes_pressure,162.0
passes_switches,32.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,11.0
passes_blocked,13.0
dispossessed,10.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,16.0
shots_on_target,3.0
sca,14.0
gca,2.0
xg,1.5999999999999999
crosses_into_penalty_area,0.0
passes_into_final_third,81.0
passes_into_penalty_area,5.0
progressive_passes,59.0
carry_progressive_distance,1273.0
assisted_shots,5.0
fouled,31.0
pens_won,0.0
tackles,48.0
interceptions,15.0
blocks,37.0
tackles_won,30.0
dribble_tackles,19.0
dribbles_vs,43.0
pressures,314.0
pressure_regains,79.0
clearances,55.0
errors,0.0
aerials_won,59.0
aerials_lost,41.0
ball_recoveries,233.0
pens_conceded,1.0
fouls,42.0
cards_yellow_red,0.0
