position,GK
minutes,3232.0
passes_completed,665.0
passes,1142.0
dribbles_completed,3.0
dribbles,4.0
passes_completed_short,95.0
passes_short,95.0
passes_completed_medium,270.0
passes_medium,273.0
passes_completed_long,300.0
passes_long,774.0
passes_total_distance,23065.0
passes_free_kicks,135.0
through_balls,0.0
passes_pressure,55.0
passes_switches,25.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,0.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,5.0
gca,1.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,22.0
passes_into_penalty_area,0.0
progressive_passes,0.0
carry_progressive_distance,2196.0
assisted_shots,2.0
fouled,5.0
pens_won,0.0
tackles,2.0
interceptions,0.0
blocks,0.0
tackles_won,2.0
dribble_tackles,1.0
dribbles_vs,2.0
pressures,7.0
pressure_regains,1.0
clearances,1.0
errors,1.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,210.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,1.0
