position,FW
minutes,209.0
passes_completed,40.0
passes,63.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,24.0
passes_short,33.0
passes_completed_medium,11.0
passes_medium,18.0
passes_completed_long,1.0
passes_long,4.0
passes_total_distance,494.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,24.0
passes_switches,2.0
crosses,5.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,3.0
dispossessed,4.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,0.0
sca,5.0
gca,0.0
xg,0.5
crosses_into_penalty_area,0.0
passes_into_final_third,0.0
passes_into_penalty_area,1.0
progressive_passes,3.0
carry_progressive_distance,246.0
assisted_shots,2.0
fouled,4.0
pens_won,0.0
tackles,2.0
interceptions,0.0
blocks,3.0
tackles_won,1.0
dribble_tackles,0.0
dribbles_vs,2.0
pressures,69.0
pressure_regains,10.0
clearances,2.0
errors,0.0
aerials_won,18.0
aerials_lost,11.0
ball_recoveries,9.0
pens_conceded,0.0
fouls,14.0
cards_yellow_red,0.0
