position,CB
minutes,238.0
passes_completed,43.0
passes,59.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,13.0
passes_short,15.0
passes_completed_medium,17.0
passes_medium,24.0
passes_completed_long,11.0
passes_long,18.0
passes_total_distance,1022.0
passes_free_kicks,3.0
through_balls,0.0
passes_pressure,1.0
passes_switches,4.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,0.0
dispossessed,1.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,0.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,1.0
passes_into_penalty_area,0.0
progressive_passes,2.0
carry_progressive_distance,54.0
assisted_shots,0.0
fouled,6.0
pens_won,0.0
tackles,2.0
interceptions,2.0
blocks,9.0
tackles_won,1.0
dribble_tackles,1.0
dribbles_vs,4.0
pressures,24.0
pressure_regains,6.0
clearances,16.0
errors,0.0
aerials_won,2.0
aerials_lost,7.0
ball_recoveries,13.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
