position,FW
minutes,2059.0
passes_completed,389.0
passes,543.0
dribbles_completed,11.0
dribbles,17.0
passes_completed_short,223.0
passes_short,294.0
passes_completed_medium,124.0
passes_medium,174.0
passes_completed_long,22.0
passes_long,33.0
passes_total_distance,5635.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,157.0
passes_switches,4.0
crosses,5.0
corner_kicks,0.0
passes_intercepted,10.0
passes_blocked,17.0
dispossessed,33.0
goals,6.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,55.0
shots_on_target,24.0
sca,36.0
gca,6.0
xg,7.799999999999999
crosses_into_penalty_area,1.0
passes_into_final_third,23.0
passes_into_penalty_area,8.0
progressive_passes,31.0
carry_progressive_distance,762.0
assisted_shots,18.0
fouled,37.0
pens_won,1.0
tackles,18.0
interceptions,5.0
blocks,14.0
tackles_won,10.0
dribble_tackles,4.0
dribbles_vs,15.0
pressures,359.0
pressure_regains,107.0
clearances,23.0
errors,0.0
aerials_won,123.0
aerials_lost,101.0
ball_recoveries,91.0
pens_conceded,0.0
fouls,29.0
cards_yellow_red,0.0
