position,AM
minutes,4059.0
passes_completed,934.0
passes,1500.0
dribbles_completed,14.0
dribbles,28.0
passes_completed_short,463.0
passes_short,620.0
passes_completed_medium,350.0
passes_medium,527.0
passes_completed_long,99.0
passes_long,268.0
passes_total_distance,16295.0
passes_free_kicks,23.0
through_balls,3.0
passes_pressure,353.0
passes_switches,42.0
crosses,90.0
corner_kicks,4.0
passes_intercepted,24.0
passes_blocked,59.0
dispossessed,34.0
goals,15.0
assists,2.0
pens_made,7.0
pens_att,7.0
shots_total,83.0
shots_on_target,30.0
sca,66.0
gca,7.0
xg,11.1
crosses_into_penalty_area,11.0
passes_into_final_third,105.0
passes_into_penalty_area,30.0
progressive_passes,117.0
carry_progressive_distance,2797.0
assisted_shots,28.0
fouled,70.0
pens_won,2.0
tackles,92.0
interceptions,27.0
blocks,86.0
tackles_won,55.0
dribble_tackles,26.0
dribbles_vs,107.0
pressures,909.0
pressure_regains,252.0
clearances,104.0
errors,1.0
aerials_won,203.0
aerials_lost,171.0
ball_recoveries,295.0
pens_conceded,0.0
fouls,88.0
cards_yellow_red,0.0
