position,LB
minutes,90
passes_completed,15
passes,20
dribbles_completed,0
dribbles,1
passes_completed_short,7
passes_short,7
passes_completed_medium,6
passes_medium,10
passes_completed_long,2
passes_long,2
passes_total_distance,240
passes_free_kicks,0
through_balls,0
passes_pressure,6
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,1
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,0
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,0
progressive_passes,1
carry_progressive_distance,77
assisted_shots,0
fouled,1
pens_won,0
tackles,4
interceptions,0
blocks,2
tackles_won,2
dribble_tackles,3
dribbles_vs,4
pressures,27
pressure_regains,6
clearances,2
errors,0
aerials_won,1
aerials_lost,1
ball_recoveries,10
pens_conceded,0
fouls,1
cards_yellow_red,0
