position,RB,CB
minutes,2271.0
passes_completed,797.0
passes,1150.0
dribbles_completed,13.0
dribbles,21.0
passes_completed_short,294.0
passes_short,351.0
passes_completed_medium,348.0
passes_medium,455.0
passes_completed_long,148.0
passes_long,303.0
passes_total_distance,16992.0
passes_free_kicks,29.0
through_balls,2.0
passes_pressure,154.0
passes_switches,38.0
crosses,58.0
corner_kicks,4.0
passes_intercepted,21.0
passes_blocked,50.0
dispossessed,7.0
goals,1.0
assists,5.0
pens_made,0.0
pens_att,0.0
shots_total,14.0
shots_on_target,1.0
sca,38.0
gca,9.0
xg,0.5
crosses_into_penalty_area,17.0
passes_into_final_third,73.0
passes_into_penalty_area,28.0
progressive_passes,94.0
carry_progressive_distance,1335.0
assisted_shots,24.0
fouled,8.0
pens_won,0.0
tackles,55.0
interceptions,23.0
blocks,77.0
tackles_won,29.0
dribble_tackles,19.0
dribbles_vs,49.0
pressures,312.0
pressure_regains,83.0
clearances,105.0
errors,0.0
aerials_won,38.0
aerials_lost,34.0
ball_recoveries,226.0
pens_conceded,0.0
fouls,18.0
cards_yellow_red,0.0
