position,RM
minutes,673.0
passes_completed,166.0
passes,251.0
dribbles_completed,18.0
dribbles,29.0
passes_completed_short,96.0
passes_short,109.0
passes_completed_medium,45.0
passes_medium,66.0
passes_completed_long,19.0
passes_long,60.0
passes_total_distance,2656.0
passes_free_kicks,9.0
through_balls,0.0
passes_pressure,55.0
passes_switches,13.0
crosses,32.0
corner_kicks,20.0
passes_intercepted,5.0
passes_blocked,12.0
dispossessed,14.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,10.0
shots_on_target,5.0
sca,17.0
gca,1.0
xg,0.6
crosses_into_penalty_area,1.0
passes_into_final_third,7.0
passes_into_penalty_area,1.0
progressive_passes,10.0
carry_progressive_distance,1336.0
assisted_shots,8.0
fouled,15.0
pens_won,0.0
tackles,13.0
interceptions,4.0
blocks,6.0
tackles_won,9.0
dribble_tackles,6.0
dribbles_vs,14.0
pressures,139.0
pressure_regains,42.0
clearances,1.0
errors,0.0
aerials_won,7.0
aerials_lost,11.0
ball_recoveries,56.0
pens_conceded,0.0
fouls,7.0
cards_yellow_red,0.0
