position,LM
minutes,75
passes_completed,14
passes,17
dribbles_completed,2
dribbles,2
passes_completed_short,12
passes_short,13
passes_completed_medium,2
passes_medium,3
passes_completed_long,0
passes_long,0
passes_total_distance,171
passes_free_kicks,0
through_balls,0
passes_pressure,3
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,1
dispossessed,5
goals,1
assists,0
pens_made,0
pens_att,0
shots_total,3
shots_on_target,1
sca,3
gca,1
xg,0.2
crosses_into_penalty_area,0
passes_into_final_third,2
passes_into_penalty_area,0
progressive_passes,2
carry_progressive_distance,206
assisted_shots,0
fouled,5
pens_won,0
tackles,2
interceptions,2
blocks,1
tackles_won,2
dribble_tackles,0
dribbles_vs,0
pressures,12
pressure_regains,3
clearances,1
errors,0
aerials_won,1
aerials_lost,1
ball_recoveries,5
pens_conceded,0
fouls,4
cards_yellow_red,1
