position,CM
minutes,573.0
passes_completed,196.0
passes,217.0
dribbles_completed,1.0
dribbles,1.0
passes_completed_short,82.0
passes_short,87.0
passes_completed_medium,85.0
passes_medium,92.0
passes_completed_long,26.0
passes_long,32.0
passes_total_distance,3702.0
passes_free_kicks,3.0
through_balls,2.0
passes_pressure,36.0
passes_switches,4.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,4.0
dispossessed,3.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,3.0
gca,1.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,13.0
passes_into_penalty_area,2.0
progressive_passes,13.0
carry_progressive_distance,378.0
assisted_shots,3.0
fouled,8.0
pens_won,0.0
tackles,17.0
interceptions,3.0
blocks,9.0
tackles_won,10.0
dribble_tackles,4.0
dribbles_vs,13.0
pressures,116.0
pressure_regains,25.0
clearances,11.0
errors,0.0
aerials_won,8.0
aerials_lost,3.0
ball_recoveries,47.0
pens_conceded,0.0
fouls,19.0
cards_yellow_red,0.0
