position,CM
minutes,142.0
passes_completed,62.0
passes,69.0
dribbles_completed,1.0
dribbles,1.0
passes_completed_short,24.0
passes_short,25.0
passes_completed_medium,27.0
passes_medium,29.0
passes_completed_long,11.0
passes_long,13.0
passes_total_distance,1235.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,8.0
passes_switches,3.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,2.0
dispossessed,1.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,1.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,7.0
passes_into_penalty_area,0.0
progressive_passes,1.0
carry_progressive_distance,79.0
assisted_shots,0.0
fouled,0.0
pens_won,0.0
tackles,5.0
interceptions,0.0
blocks,5.0
tackles_won,4.0
dribble_tackles,2.0
dribbles_vs,5.0
pressures,40.0
pressure_regains,17.0
clearances,2.0
errors,0.0
aerials_won,2.0
aerials_lost,0.0
ball_recoveries,18.0
pens_conceded,0.0
fouls,6.0
cards_yellow_red,0.0
