position,LB
minutes,1682.0
passes_completed,509.0
passes,834.0
dribbles_completed,18.0
dribbles,31.0
passes_completed_short,253.0
passes_short,323.0
passes_completed_medium,203.0
passes_medium,310.0
passes_completed_long,42.0
passes_long,143.0
passes_total_distance,8705.0
passes_free_kicks,15.0
through_balls,0.0
passes_pressure,147.0
passes_switches,20.0
crosses,34.0
corner_kicks,2.0
passes_intercepted,12.0
passes_blocked,52.0
dispossessed,17.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,1.0
sca,16.0
gca,1.0
xg,0.6
crosses_into_penalty_area,8.0
passes_into_final_third,44.0
passes_into_penalty_area,12.0
progressive_passes,68.0
carry_progressive_distance,1679.0
assisted_shots,7.0
fouled,14.0
pens_won,0.0
tackles,65.0
interceptions,17.0
blocks,36.0
tackles_won,36.0
dribble_tackles,21.0
dribbles_vs,48.0
pressures,329.0
pressure_regains,114.0
clearances,64.0
errors,1.0
aerials_won,68.0
aerials_lost,60.0
ball_recoveries,259.0
pens_conceded,1.0
fouls,28.0
cards_yellow_red,0.0
