position,LW
minutes,2122.0
passes_completed,552.0
passes,774.0
dribbles_completed,42.0
dribbles,61.0
passes_completed_short,291.0
passes_short,364.0
passes_completed_medium,193.0
passes_medium,258.0
passes_completed_long,46.0
passes_long,80.0
passes_total_distance,8909.0
passes_free_kicks,18.0
through_balls,2.0
passes_pressure,210.0
passes_switches,17.0
crosses,38.0
corner_kicks,4.0
passes_intercepted,12.0
passes_blocked,61.0
dispossessed,59.0
goals,7.0
assists,9.0
pens_made,3.0
pens_att,3.0
shots_total,40.0
shots_on_target,13.0
sca,50.0
gca,12.0
xg,6.399999999999998
crosses_into_penalty_area,7.0
passes_into_final_third,33.0
passes_into_penalty_area,32.0
progressive_passes,69.0
carry_progressive_distance,2752.0
assisted_shots,29.0
fouled,48.0
pens_won,0.0
tackles,26.0
interceptions,9.0
blocks,40.0
tackles_won,17.0
dribble_tackles,14.0
dribbles_vs,34.0
pressures,288.0
pressure_regains,90.0
clearances,16.0
errors,0.0
aerials_won,37.0
aerials_lost,48.0
ball_recoveries,164.0
pens_conceded,0.0
fouls,26.0
cards_yellow_red,0.0
